Areaname,STCOU,Median Rent,Owner Occupied Housing Units,Percent under 5 years old,Percent over 65 years old,Average People Per Household,Emergency Services Personnel,Rural Farm Population,Female Workforce Percentage,Percent below Poverty,Percent of Renter Occupied Housing,Percent Mobile Homes,Housing Units per sq mile,Percent population with no High School Diploma,PercentEmployedLaborForce,Living Alone,Household with no fuel,Households with atleast 1 vehicle,Household with no plumbing,Median Household Income,General Medical And Surgical Hospitals,Geographical Mobility Same House 1 Year Ago
"Shelby, MO",29205,268,2064,5.778160299726768,19.55799606176975,2.366024082345091,27,483,45.67091452879784,15.94606590234518,25.48892767044348,12.59256914611636,6.50020150572552,19.44237510676706,95.09875368618977,557,4,2046,91,26507,0,3914
"Stoddard, MO",29207,334,8851,5.705092869809437,16.8872036224855,2.373659342273251,136,503,45.92925703630041,16.16328815010569,27.29803822770477,13.00082631619911,15.98423682205676,34.00006173231115,94.53586085029364,2046,1,8495,146,26262,1,15945
"Stone, MO",29209,462,9597,5.614961082111676,17.80113061069841,2.389823633947387,62,267,46.55824575103985,13.52507995970491,19.30682519462622,22.48754955032903,34.91865827944879,20.2097108149073,91.91445255791274,1852,19,9414,156,31025,0,14582
"Sullivan, MO",29211,311,2135,7.14915578968463,17.98236684405585,2.365624190323179,31,415,44.6754016964814,16.55837426971685,29.35687089484192,16.16604500893388,5.194855561223716,28.29300778981846,95.70218674501017,532,7,2068,104,23984,1,3910
"Taney, MO",29213,461,11029,6.154512899008227,15.60439319103517,2.375566359272731,150,259,48.2703930606994,11.84237959156377,29.71577615994613,24.77402532758601,30.95004662334211,19.31981097331049,91.00495329715066,2414,17,10730,166,30189,1,16650
"Texas, MO",29215,298,7158,5.919255577554358,17.4384058149858,2.406471147856976,199,804,46.07890479011382,20.14357344785899,23.15644001500101,21.540906739118,9.160808785360675,29.0657649182027,94.13275385553722,1570,20,6855,378,23104,1,12806
"Vernon, MO",29217,354,5733,6.881784948500573,15.94066735311166,2.443706502189915,141,749,47.51883254159577,15.36362318846822,27.12926888528942,12.60304301403087,10.66595090641002,24.29858333053114,96.2242637455981,1254,15,5623,215,28724,1,10563
"Warren, MO",29219,443,7627,6.598619858802482,12.50502713190236,2.595406338766758,79,302,45.60561516620024,8.464884060203683,16.79548889702135,18.94415457477412,25.43504276173453,21.29899575906245,97.35384342626085,1469,6,7474,119,40674,0,13287
"Washington, MO",29221,353,6700,6.732497039058869,11.21914456759026,2.638569592461473,245,241,45.73149174428087,20.23792618972125,20.80406491223125,35.53753189386855,13.0395988711229,38.96198465453449,92.9630518368867,1330,26,6315,469,26238,1,13643
"Wayne, MO",29223,306,4404,5.310317859375938,19.52358350751413,2.346852153490316,69,92,44.60562286639552,21.1026194089474,22.17592490430096,32.82749446524125,9.968809253969278,40.68902446130631,92.72017753969416,1101,3,4179,312,23752,0,7963
"Webster, MO",29225,395,8532,7.52147813303767,11.02843817615445,2.719805093191435,192,864,44.39533548198194,13.9929780511232,21.33981619214372,16.49275368613296,20.21884521555748,25.99914196711841,96.98953591901548,1441,27,8068,447,30028,0,14731
"Worth, MO",29227,219,788,5.231818080239591,22.03285405021935,2.290373481643788,9,196,44.69526148293286,14.13625467425954,23.1047881824355,9.099352382825497,4.686283125725073,19.80739949744449,95.83795547859985,194,2,767,56,25174,0,1471
"Wright, MO",29229,303,5208,7.058411035179701,16.11421588418402,2.503901408998494,70,755,44.9483306665019,21.49037960922731,26.32232068305639,18.64442483621541,11.69125147268483,29.6532992366017,94.60935489137576,1158,9,5077,158,23806,0,8960
"St. Louis city, MO",29510,423,69088,6.738039555941979,13.53143491937074,2.309246437511229,4494,0,50.28916969051555,24.33152979348928,52.5536265805365,0.1369731891459681,2844.74061913104,29.70974784132099,89.11145889562914,21517,516,60571,5224,25058,0,165735
"Beaverhead, MT",30001,374,2334,5.751236977527448,12.67991707563472,2.346511349366531,55,352,45.51277374570961,15.65617269864597,36.76457922307987,18.12244417201036,0.8268855064174211,11.12343870786572,96.63106380411764,500,1,2295,115,26390,0,4687
"Big Horn, MT",30003,345,2537,9.566320931512822,8.320708135911527,3.166244488316745,197,229,49.11674243915715,28.41325159007464,33.94326481697458,19.68701681171673,0.9324297538907349,24.57204978866638,87.51386565168379,480,8,2404,135,25741,2,6884
"Blaine, MT",30005,281,1540,8.144195039632322,12.67297417443079,2.767994604807903,78,278,46.09211379347049,27.42829347055978,37.94002934335357,15.32220710894312,0.6967865198318786,22.01589083780404,87.91306558131718,339,0,1455,123,24054,1,4237
"Broadwater, MT",30007,388,1333,5.377097685845821,15.39204016417132,2.498629605147923,37,220,41.713666515946,11.06501899568811,21.2869345624386,24.60680368024838,1.638816213042302,15.80678021407407,96.52259512757811,270,3,1329,42,28945,1,2174
"Carbon, MT",30009,425,2973,5.270854122317423,15.74018454298687,2.330690057025466,46,445,45.47219905716207,11.66418731552869,26.62465299900485,14.51510673919934,2.68136038514603,12.27053213279712,96.56088789720539,731,2,2904,142,29442,1,5035
"Carter, MT",30011,272,397,3.516954325849405,17.97901111625193,2.491291468630463,7,174,46.02432073856012,18.0612840468612,26.33838096338372,23.72663579718457,0.2436426495190406,16.8871138948726,100.7322924602404,87,0,381,86,23206,1,953
"Cascade, MT",30013,386,20979,6.598981426038107,13.55004990818355,2.423767798870628,668,528,45.96769188037341,13.29169116541225,34.66650647480536,10.05777832829848,12.96013915342502,13.19813050702813,94.3685255942022,4513,93,20499,553,31358,1,39929
"Chouteau, MT",30015,296,1512,6.853296077544234,17.14375933925875,2.60036246487739,40,450,43.69723576128499,19.97982207645627,31.1785787468241,13.25818336164562,0.6978445964540939,13.53283963603004,95.16617589253183,353,9,1490,76,29463,1,3657
"Custer, MT",30017,322,3358,5.904250455523671,16.80735971931674,2.331950711285898,121,229,49.20540932887079,15.45176358047493,30.26272748271547,13.76672840822454,1.409927265852739,15.34409266665359,94.49278632645523,845,6,3255,96,26083,1,6309
"Daniels, MT",30019,335,693,4.136813622327548,23.39454100687976,2.232722800957338,15,194,44.13228771122409,18.33524851201554,22.06514828570081,7.344608461611269,0.8028532369923121,14.7268690650636,97.7839885804997,195,2,666,31,24241,1,1319
"Dawson, MT",30021,296,2687,4.907853152204489,17.74308628702478,2.372254074691861,27,249,47.29127991273898,14.25813484341826,25.3325100147345,11.66567646619985,1.744733285140153,18.15650199226323,95.45538023492284,569,1,2590,88,29522,1,5414
"Deer Lodge, MT",30023,314,2971,4.793165421757419,18.19397195461108,2.26615548369034,148,57,47.87157854804948,15.91070026493854,25.54791715186085,5.512182519844294,6.692313470866818,16.27584476879536,92.2748734495674,824,21,2772,171,24630,1,5941
"Fallon, MT",30025,271,881,4.936530887046558,17.97868814516475,2.482809596801129,27,153,43.32499285371446,12.40192869958199,21.54175614807907,19.83962049628803,0.8639032991909814,15.52662134776129,98.02982081853503,205,0,850,12,26836,1,1802
"Fergus, MT",30027,392,3590,5.078619194683849,19.69604339336908,2.340056892688817,75,533,45.92134821850603,14.8741833175836,25.81513737752091,16.85284514772554,1.277195339541829,14.30207716919042,95.03427145243745,859,8,3438,97,29504,1,6777
"Flathead, MT",30029,467,21211,5.969879588274582,12.18789912801393,2.463141247308485,201,561,44.98215989913337,12.78077563643916,26.8680974319816,16.19921764040546,6.767169089914223,13.02651485824582,94.26683873497684,4227,66,20934,991,32403,3,36539
"Gallatin, MT",30031,511,15720,5.890471267107396,8.020091838158553,2.448384418425043,409,546,44.7422992166951,12.48283560312566,37.47166533662686,12.66328369358599,10.85332206160906,6.892350284302603,94.09354314941595,2908,46,15099,243,35070,1,23291
"Garfield, MT",30033,305,397,6.19870807437353,19.52494883534192,2.376514828570085,5,173,41.38731406685617,22.26238759945078,26.15682007800348,21.87133757133492,0.2077553687284352,16.23811173210069,97.93242211593663,89,2,382,106,23922,0,806
"Glacier, MT",30035,343,2657,8.100132119757102,9.032288447268309,3.030735021732847,111,218,48.3914494860248,26.07200607955261,37.84004550388947,16.63660328650771,1.74815539784188,23.29027773488174,87.76265652882972,472,3,2514,269,26554,2,7436
"Golden Valley, MT",30037,342,279,5.893482813341013,16.07087437244921,2.437739312533655,1,74,43.84108912889804,24.549084858768,21.54887332586976,14.38322828943667,0.3808385434216915,31.19953507828652,98.10160168455761,59,1,265,18,29466,0,649
"Granite, MT",30039,391,912,4.794907130190572,14.89390598362468,2.24982897630092,26,118,42.12578230074195,17.1761442372263,25.87197361606,20.90797619460389,1.207826732049715,12.42424288017881,96.9139568588745,224,3,907,256,26435,1,1602
"Hill, MT",30041,343,4194,6.865783340334007,12.50817906774334,2.526625493950094,161,289,46.35399276516276,17.43559632403191,34.66118994907455,13.73921344054359,2.568268532285844,12.9694428499638,91.14007515527277,875,3,3977,113,30645,1,8584
"Jefferson, MT",30043,400,3130,5.341752284553873,9.116649774208417,2.592136810110667,104,173,45.89571185539337,8.803600970350017,16.67870727452194,16.98612694196134,2.523839961935443,10.09784048683565,95.94212367338443,527,26,3051,138,40203,0,5202
"Judith Basin, MT",30045,332,734,4.951038865758312,17.49770441479239,2.489031705952428,12,289,42.61454906548796,20.71094895648166,21.9744165068714,20.83443731929302,0.7081769871982551,12.97361664401114,96.87868467771084,186,0,696,93,27401,0,1515
"Lake, MT",30047,385,7245,6.851095609886941,13.76089254316522,2.519634055919061,64,677,48.53633725132246,18.6564398932851,29.06120597387741,15.38916173919265,9.089492488916367,16.12994048779511,92.8635303000033,1578,3,7199,418,26709,2,13184
"Lewis and Clark, MT",30049,435,15856,6.257524580974881,11.04407440930789,2.367259583075065,456,287,48.43248973275269,10.34469193919881,29.18084188590021,15.96210154724765,7.330253915539727,8.730830909339609,95.74879135110511,3237,16,15476,605,34695,1,27466
"Liberty, MT",30051,323,604,4.814458282968523,19.32514399899463,2.515938556922259,7,159,44.81136998936861,21.12585388632445,28.16708810590311,15.08922924748104,0.7567426397434329,25.29070262378471,95.0505676387258,126,6,545,49,28203,1,1544
"Lincoln, MT",30053,342,6024,5.047250761517963,13.89478725517254,2.366672308234125,102,103,45.85560018333405,19.20207167884595,23.97365830889853,22.55188435224876,2.582713823952978,20.28235963046529,87.7345727337014,1340,6,5858,560,25175,1,9972
"McCone, MT",30055,387,619,5.791511793162362,17.86626754269954,2.452094040612588,11,221,44.17609720602956,16.709120407357,23.29217791203895,13.40991605390166,0.4073080539663405,13.99144892739821,101.0790852553994,135,5,611,37,28744,1,1370
"Madison, MT",30057,433,2067,4.856232519615404,15.74176354425128,2.245091958594384,40,302,42.79329123721923,12.00128490527529,30.51419377198845,14.23613731095037,1.308960229839169,10.26924611867789,96.18859432539716,520,0,2054,134,28632,4,3668
"Meagher, MT",30059,349,569,5.158137547782079,17.12687448946123,2.385512586581555,10,77,43.8487609864035,19.15489319875463,27.2055075891146,18.81026120681136,0.5667773583350665,18.22611690420426,94.53008657315343,162,0,551,197,28311,1,1202
"Mineral, MT",30061,410,1111,5.240724462708572,12.90679476731714,2.404495296613931,31,23,45.823329319019,15.41910817460426,27.40032663946709,30.06914592875622,1.600506621904128,17.23285715335066,93.77671653747782,224,3,1090,131,25105,1,1988
"Missoula, MT",30063,506,23511,5.784271743498022,9.364974360565345,2.408834603934558,596,281,46.68430724833586,14.61072358490249,37.79816109957848,13.73741643193187,15.68207257700644,9.363488843997969,93.94742268534769,4749,75,22896,612,32304,2,40589
"Musselshell, MT",30065,313,1432,4.758247715446158,16.46193948735915,2.316360482476974,21,130,45.36728601425672,19.27608442326544,21.69970483197552,20.86777989199793,1.235631582055801,18.14617415160437,94.03820879494802,375,1,1395,108,25760,1,2547
"Park, MT",30067,418,4435,5.767097353786507,14.01870257780207,2.311847915528058,93,306,45.91569836886836,11.22441099706668,33.15588599182042,15.87843197496374,2.931680084707549,13.31270176770493,95.33777499814683,1073,9,4243,194,27696,1,7706
"Petroleum, MT",30069,382,164,7.13755511683265,16.70213411017691,2.342763361672798,3,45,36.69896006842164,24.18767850720274,24.50163181223521,22.57802200423068,0.1814772940297607,18.26148035596162,96.74804661041064,43,0,165,15,20955,0,325
"Phillips, MT",30071,315,1310,4.45410742758657,17.41161288621276,2.450084241428586,24,218,45.2816593844258,17.28476432707721,28.55356983640777,16.14428272351203,0.4866333452925783,17.60843258653755,96.55776520015924,298,1,1293,193,28513,1,2900
"Pondera, MT",30073,338,1702,6.112672534616355,16.01747058450845,2.615483967420837,65,303,45.83641844591785,18.34033995833838,30.43865597907546,11.59381055822152,1.738011933459222,19.27018797853729,93.59834981893144,393,8,1672,79,28240,1,4021
"Powder River, MT",30075,323,528,5.674642226557761,17.8177277966629,2.531254027912632,16,167,43.41608998853066,13.10434702793889,26.91068301867075,26.72982962838429,0.3047829039850664,17.22403058817138,96.25404232562416,127,0,526,53,26553,0,1167
"Powell, MT",30077,391,1754,4.691445801150261,13.30687998603264,2.425652795910607,163,175,46.29516888300282,10.58818802064106,27.69396406759024,17.81657356731373,1.257899111727546,17.90036429232696,95.72724209876412,456,3,1662,97,27710,1,3702
"Prairie, MT",30079,254,422,3.727404304982426,24.47213372321961,2.142864307853956,7,77,45.64540342943936,17.81600358525836,23.070498075173,13.25532153098053,0.4116606162637301,22.88547330836277,95.14981981721503,118,0,406,35,21539,1,766
"Ravalli, MT",30081,485,10593,5.889003046071831,14.46358090960211,2.467454489883637,168,610,46.84977786539278,13.5979439978496,23.92376116044178,16.69691500031788,6.630147673112341,12.54248277732053,95.20817887473748,2156,5,10513,337,30795,1,16124
"Richland, MT",30083,325,2778,5.800132119757095,15.73196289018921,2.424763441657964,40,317,45.88138220331945,13.5827889528451,26.60304674546836,11.30450233384252,2.12794103093542,17.57159001573517,94.29220712734272,633,22,2728,104,29610,0,5640
"Roosevelt, MT",30085,308,2330,8.130997618046841,11.69062225510819,2.80445695825435,119,278,48.26878957080517,30.66398982667699,34.12749597687985,12.68594445382787,1.713111324197556,19.2540574231838,85.12152495276916,518,9,2302,30,24164,3,6656
"Rosebud, MT",30087,343,2242,7.887142057824164,8.207010006982058,2.794168629254195,82,213,46.28666959073418,21.86871866163065,33.22547705325685,25.28960632905746,0.7810453234811736,15.43489002234991,92.49034212086346,431,1,2194,122,33059,1,5138
"Sanders, MT",30089,385,3271,4.712266927461656,15.45117397536242,2.335590228808927,68,259,44.00356583603466,17.3363206872971,23.19421892348795,21.5254133748169,1.905015217471997,19.25435735656885,91.87119094689797,788,3,3210,292,24425,1,5568
"Sheridan, MT",30091,253,1393,4.156713502398544,23.9015333393695,2.268513624560979,2,252,46.68349352721437,14.93158664531676,20.58014761617429,10.39967298661898,1.290507363423893,19.35041959295985,96.00428981523032,399,0,1359,52,26787,1,2804
"Silver Bow, MT",30093,350,10045,5.73521328153488,15.69225874179046,2.314641759511562,470,86,47.21894917697814,14.16348197392166,29.7982526357428,9.53560900002886,22.39645739830128,15.12057672264482,93.63291899914796,2660,20,9814,229,29217,1,19110
"Stillwater, MT",30095,425,2446,5.699276865528731,13.58714775203508,2.463039389912316,22,353,42.23084457015403,10.10643870281162,24.49203668013154,19.24543233766219,2.201431742395553,13.15584895895182,94.27232122503099,513,16,2437,121,36187,1,4250
"Sweet Grass, MT",30097,417,1078,6.208029176147612,15.57845059128249,2.447127243368183,17,252,43.50921173199979,11.72538664153168,25.28569606034768,14.83577472150572,1.006518433095828,11.61670938828527,100.5009371627774,269,0,1030,120,30500,1,1942
"Teton, MT",30099,323,1927,5.991335769219183,16.26763891284544,2.519148984106949,18,416,44.13512863468776,16.91868946639355,22.86724824077646,12.13832763405403,1.276992633157312,17.62543431573084,96.58845585945943,403,1,1835,99,27511,1,3798
"Toole, MT",30101,360,1432,5.350535930882159,15.54230876133739,2.461347090898307,152,176,46.42411702001348,11.77241253601584,27.13238162276976,12.79645193786726,1.199435994632443,18.35128105871877,96.1208341057278,332,0,1378,32,29608,1,3091
"Treasure, MT",30103,256,250,5.474258571496132,16.73906862394244,2.458610139603638,9,66,41.33886489935592,13.02373897160492,28.16419943154333,21.78411567296889,0.4235049765706626,14.86089734702218,96.13020729918247,71,2,240,15,30320,0,536
"Valley, MT",30105,334,2352,5.442387339187104,18.80315873346551,2.398603540402421,85,322,45.73255441379405,13.98211011574171,24.32894197435629,6.937078687924147,0.9904464042806426,17.16981532780889,94.46188513468996,571,11,2323,187,29366,1,5092
"Wheatland, MT",30107,304,623,5.8478858161512,20.24136728965546,2.213979051225865,28,92,43.71337203284018,18.27104818255669,26.11929436884827,15.69022318800607,0.8349412363718598,30.04349359625125,90.5988430634396,198,3,603,62,24590,1,1474
"Wibaux, MT",30109,204,289,4.184136303147745,21.30878994976006,2.502786292847353,6,89,45.67790112395971,14.39603587181654,27.53116439410675,17.58222381527604,0.6500305060229572,24.27590036022956,95.21517636263124,64,0,282,57,28660,0,683
"Yellowstone, MT",30111,440,35486,6.65655004693201,12.97174046515883,2.427232234335307,683,818,47.91690882647219,11.19407680054116,30.45485251415092,12.34410548198182,20.26708236749479,11.82956615801206,96.12466972727111,7503,102,34266,336,34667,2,62169
"Adams, NE",31001,428,8165,6.457568620893893,15.52339414943567,2.439343890915504,255,332,46.56880436499325,8.948691471982675,32.73489229789208,7.00410204841817,22.97668869411619,13.83760099697104,97.31974260978363,1630,3,7900,81,35688,0,15716
"Antelope, NE",31003,309,2267,5.968159967667421,19.53221529917204,2.493985650427064,26,579,46.07172820584581,13.32224296152384,24.19698818230049,6.082560517658293,3.903145194887178,14.68478294667852,98.16943594046117,555,3,2193,61,27451,1,4903
"Arthur, NE",31005,283,114,6.396850270986082,15.08363831418483,2.468156820523178,3,50,43.77803685050619,12.9143095014743,36.2501687078223,17.85892462629837,0.3738656656948268,10.67665694753881,100.76586376124,17,0,116,24,24927,0,278
"Banner, NE",31007,219,207,4.770020955915081,15.38804504472113,2.609443553102395,2,117,40.69448224336023,15.07813289717529,36.56173997299702,14.19795053634717,0.5034123491895416,6.666462268930626,98.02999806650168,35,0,209,3,28787,0,545
"Blaine, NE",31009,363,153,5.581656420802676,15.75770727349747,2.470862019086187,2,69,44.52478843014429,20.00235577164538,35.44963237347167,16.15277453122122,0.4763604183969492,6.698058209863818,98.3752467815384,45,0,153,22,22659,0,434
"Boone, NE",31011,290,1846,5.817765404425749,20.20734207620249,2.504109527782766,18,503,44.63887967557594,10.49750938687264,25.12407136790699,4.254859147612246,3.985691699163429,16.08088698478499,98.72041568887653,471,4,1794,35,28330,1,4051
"Box Butte, NE",31013,386,3321,6.652299591408392,14.21844807702015,2.500500478997139,63,268,45.17035453266654,11.64418911935072,30.47422157996247,12.70361899886889,5.116119144311488,12.28881428752439,95.11810649029223,721,6,3341,67,35628,1,6736
"Boyd, NE",31015,239,819,4.997252557547594,23.81218860371688,2.371491704219271,13,226,44.65834602712428,14.49034174735936,19.97937698545782,18.01995045343192,2.619030083290515,18.03275536074632,98.50512667607371,253,3,784,41,21878,1,1757
"Brown, NE",31017,329,1134,5.470580634919835,22.16867067820107,2.295033768338021,12,213,45.02318652941116,10.85356860092584,26.2167758309424,7.25922689176154,1.572097187049231,17.24776024762812,97.7476210033173,315,10,1116,55,26771,1,2282
"Buffalo, NE",31019,474,9956,6.629846924327857,11.2957177249267,2.486168695666048,261,599,48.72346210121813,10.25931032932709,36.08461135864072,9.574085285260491,17.14976126946941,11.10650872556369,97.41491566837522,1916,13,9814,78,33878,0,18853
"Burt, NE",31021,391,2400,5.79857581888346,21.62255987627571,2.441907941787838,65,410,45.74173114298806,8.321810839192445,24.22209109984487,12.34376432430482,7.557487956128913,15.89199668307098,98.2143968942,494,5,2334,46,32602,1,4700
"Butler, NE",31023,370,2591,6.706428971087944,17.44511826630856,2.542713992973536,48,531,45.24997422196196,8.405812544610583,25.26646216342041,9.40050618724615,6.684801456009458,16.94112402858913,96.2129978752444,584,3,2528,104,35073,1,5667
"Cass, NE",31025,486,7240,7.072891270241206,11.82393755319723,2.633693290214206,197,580,46.60878530092588,4.838128749546108,20.46030681546304,9.711353483765684,18.09840630579173,10.86092399750563,98.09695322194553,1321,3,7113,87,44233,0,13272
"Cedar, NE",31027,326,2916,6.114392155223483,19.873972393906,2.626393146423681,19,636,44.5057915876571,9.144777791504751,19.75438077925123,8.562729872923816,5.687828334878393,16.93099953370328,97.03897072975775,680,6,2841,98,29201,0,6609
"Chase, NE",31029,314,1295,6.13056067518276,20.93824112738136,2.400583795637381,17,172,42.95722303641214,10.27286844112604,23.05902400198684,11.37205768395145,2.150439233236618,13.38100884854857,99.35795170332413,327,4,1271,28,29250,1,2401
"Cherry, NE",31031,397,1610,5.909013093806872,17.2802870137316,2.438772023259583,67,418,45.328250590383,12.41665467839085,36.65504730532687,11.83242156928394,0.5395898105691828,14.99438617638046,98.20995543660774,421,9,1538,115,26976,1,3537
"Cheyenne, NE",31033,352,2970,6.289999667940704,16.88698971230496,2.388732746538373,34,307,46.46150666837992,10.33562147834606,27.42548989319938,6.643090293783617,3.808528026553038,13.43622446315201,98.50515738825125,696,8,2870,38,30006,1,5442
"Clay, NE",31035,349,2152,5.643811520303653,17.65263920655101,2.532421632760669,39,293,45.46986166727091,9.863262626979127,22.12941011719688,6.475331415802552,5.359604799216863,13.74349163519991,97.80820600665774,478,5,2128,53,31069,0,4424
"Colfax, NE",31037,405,2805,7.199069505876203,16.28414146844372,2.782432649527079,39,383,42.44528190864708,11.31798041101139,23.28384445571637,8.575237674497973,9.877540626856367,27.89867097570639,96.59180972135803,646,2,2672,70,34445,1,5836
"Cuming, NE",31039,376,2855,6.437162349620567,20.09662638532949,2.532342720112349,33,695,44.58327506651555,9.184562752293914,27.47801920355235,4.720570354373997,7.484914715151693,21.39921453013863,98.05838466099308,648,3,2754,83,31152,1,6443
"Custer, NE",31041,307,3570,5.653767812443945,20.94107874847956,2.410950664506663,34,812,46.40971350439315,11.79525303474781,25.60071056599472,5.886658749363712,2.167886023488975,12.69537446961657,97.6770529587987,843,6,3446,67,28986,2,7127
"Dakota, NE",31043,494,4758,8.706243563528396,9.58588306551348,2.826659441891045,121,219,46.29978674694907,10.98411200881522,32.72526969360413,13.57500970235052,28.43789626463109,26.86296611308418,96.58956860705506,880,7,4647,46,37275,0,9603
"Dawes, NE",31045,364,2226,4.881895116164646,14.4546197357266,2.274637355519665,100,282,49.17097038535294,18.62710647785724,37.57881730645293,15.45707299667786,2.877624699917197,13.8653748561055,97.33460181987945,565,2,2181,81,27034,1,4163
"Dawson, NE",31047,428,6129,8.392649782671706,13.85684623472035,2.722443652720179,177,491,44.79249700560788,10.53561531765599,30.31332967707566,8.827581964392182,9.67881496355586,26.6612269892882,96.39843386766091,1356,14,6027,76,34693,3,11862
"Deuel, NE",31049,324,712,4.109758180371166,22.91992479764145,2.276449127897463,6,118,46.60721235346446,9.607979226299467,21.70015420758319,6.994846578224012,2.353243480417798,14.40074721695234,97.88228296515167,205,0,698,25,31222,0,1179
"Dixon, NE",31051,377,1842,6.38760095278127,17.83590434235159,2.584516957367534,21,396,46.83797977634583,9.635908292870548,24.06897104624376,7.469320045481428,5.618543371584293,18.53503320178871,97.57256230051783,410,6,1790,44,31107,0,4134
"Dodge, NE",31053,467,9946,6.207174057652217,17.45211381838054,2.419791881215731,195,497,47.95377596816633,8.096469107914064,31.32096262968496,6.782409980220881,28.94537939842054,17.26065567766291,97.14403550243661,2087,18,9614,80,35960,1,19549
"Douglas, NE",31055,512,113861,7.441139317746674,10.6790367681029,2.477639663920056,3039,239,47.74134627685,9.65494910759173,36.32647381085872,1.613319765542828,574.2116610739313,12.73828304545729,96.6680860918537,23399,302,108367,892,40743,10,220442
"Dundy, NE",31057,273,695,4.934040635722885,22.51053657272823,2.280332920928327,0,218,43.07017114362232,13.25262192189658,27.08554903688301,8.647220448581155,1.309625943340287,16.29627085549269,99.56865737436915,172,4,695,26,25432,1,1507
"Fillmore, NE",31059,361,2013,5.934578226901643,21.09101762933797,2.386442515122952,35,350,45.82071551252492,7.522526069281719,24.80065714245929,4.053480468245365,5.19731347593891,11.7190964588391,98.69783705678483,512,2,1962,34,32350,1,4068
"Franklin, NE",31061,369,1220,5.327360129330384,23.53167843892989,2.363315404578512,14,250,46.90614601454792,12.98898565706258,18.96362318480363,4.224544960669199,3.050005356407608,14.62255058465846,97.4399880860163,345,1,1183,35,26823,1,2426
"Frontier, NE",31063,357,879,5.606900570254659,15.91350571837977,2.496106114991063,24,259,45.976755892241,11.87862141887209,26.70755412065486,16.5427898298867,1.590030285045797,12.09133750370163,99.52055580677548,191,0,847,47,32213,0,1809
"Furnas, NE",31065,285,1756,5.48783040025985,23.60904787883404,2.29755854248913,23,202,48.19763840391546,10.86800947752393,22.51680384605853,5.860204994957936,3.819532458438412,15.98058995250889,96.35324955961508,512,3,1727,58,28263,1,3288
"Gage, NE",31067,413,6714,6.022267259520989,18.96372731715805,2.383319808570429,149,739,48.57954199257912,8.819777258958265,27.87436887489325,3.756637113160556,11.74022036156978,17.92004406723856,97.39775325852209,1535,7,6510,47,32601,1,13139
"Garden, NE",31069,298,719,3.72071455070652,24.62083690736183,2.200685653033568,18,124,47.48274911075905,14.42248055012827,30.47887597861369,9.041968287332292,0.7718684800271229,15.47282342136675,99.12643779643535,228,1,708,33,21706,1,1375
"Garfield, NE",31071,298,587,4.559539776805629,24.12772750914892,2.303899200215882,3,120,48.09758400273039,13.43003958898254,27.79952826510035,9.602265625000857,1.792095272604185,19.72696782892805,99.17343510065842,179,1,572,28,25792,0,1271
"Gosper, NE",31073,394,642,5.609179869866574,20.35108882261503,2.475850257134397,20,163,43.9292291072144,8.745840628112427,22.83700854923647,14.25014395755732,2.77270013945911,11.03711471846727,98.92527077449873,119,4,625,22,31019,0,1326
"Grant, NE",31075,380,191,4.468552870612488,12.53464562517144,2.55955293448812,4,42,39.05577608611536,9.425816302931064,34.45727263847146,14.71413936474774,0.574662179743918,10.46835840237311,100.4720665117757,43,0,190,30,32490,0,449
"Greeley, NE",31077,285,844,5.698937386119096,22.92077104407425,2.478700993806717,4,220,44.93603363137317,14.93244805322668,21.50541039712607,6.070263117369858,2.103819326231244,17.21384688425644,98.82532472379557,240,1,809,3,27719,0,1898
"Hall, NE",31079,433,13406,7.701719620607178,13.74976296827865,2.559531273734533,300,456,46.67252018986998,11.56006048718502,33.15073431411734,6.601383580016295,39.09188938562968,18.07527743434009,96.13035310444747,2565,30,12944,137,35676,1,26726
"Hamilton, NE",31081,410,2602,6.736844822303981,14.90287587280399,2.68232197057379,16,361,45.64868196498757,7.788882405394857,25.30687489036945,8.527299807457892,7.039551466596286,10.4705781010958,98.11941035282102,433,7,2572,19,36962,1,5742
"Harlan, NE",31083,348,1295,4.559715936481731,22.6331919320226,2.347904675393152,7,177,47.85090821817576,9.435238954411616,19.3080954396257,23.21909775149005,4.259162562321898,14.28082232847811,98.21421881097538,359,1,1264,28,28643,1,2346
"Hayes, NE",31085,323,317,4.530994025987631,20.17156331709717,2.505091020232743,3,160,39.96267823676927,18.22421618820916,28.03910576188212,7.919352247399679,0.7432433830487306,11.17200361524395,99.44198072385052,86,1,320,14,23936,0,705
"Hitchcock, NE",31087,314,1023,4.218916098144724,22.02594928234929,2.350958202069511,16,190,45.17405012663018,14.42575610614071,21.79403351592838,16.68299208947494,2.3766516319723,14.84472466450809,97.50680024329864,260,0,1018,52,27132,0,1949
"Holt, NE",31089,307,3408,5.769354701305423,19.69694304597638,2.490405220802151,23,710,45.33981225652754,12.79634303047512,25.85766608434847,9.457488913378329,2.193224105453436,16.21036956378922,97.39932068917932,779,2,3313,121,28446,2,7690
"Hooker, NE",31091,285,259,4.211018906021216,25.35799031194312,2.303650520716142,2,36,48.2503296865916,5.256439440822891,23.15398716240989,14.68793709374403,0.6085200165505709,10.20941159691755,102.4818390215849,72,0,247,14,25840,0,529
